N	500	T	100	Time	   0.47825	B max error	   0.00019	
N	500	T	100	Time	   0.46011	B max error	   0.00020	
N	500	T	100	Time	   0.47570	B max error	   0.00021	
N	500	T	100	Time	   0.46138	B max error	   0.00020	
N	500	T	100	Time	   0.46896	B max error	   0.00020	
N	500	T	100	Time	   0.42994	B max error	   0.00020	
N	500	T	100	Time	   0.47033	B max error	   0.00020	
N	500	T	100	Time	   0.47730	B max error	   0.00020	
N	500	T	100	Time	   0.41551	B max error	   0.00020	
N	500	T	100	Time	   0.47855	B max error	   0.00020	
N	500	T	100	Time	   0.47245	B max error	   0.00019	
N	500	T	100	Time	   0.46571	B max error	   0.00020	
N	500	T	100	Time	   0.46759	B max error	   0.00019	
N	500	T	100	Time	   0.46867	B max error	   0.00021	
N	500	T	100	Time	   0.46143	B max error	   0.00020	
N	500	T	100	Time	   0.47246	B max error	   0.00019	
N	500	T	100	Time	   0.43366	B max error	   0.00020	
N	500	T	100	Time	   0.46528	B max error	   0.00020	
N	500	T	100	Time	   0.46572	B max error	   0.00020	
N	500	T	100	Time	   0.47262	B max error	   0.00019	
N	500	T	100	Time	   0.46426	B max error	   0.00020	
N	500	T	100	Time	   0.47615	B max error	   0.00021	
N	500	T	100	Time	   0.46653	B max error	   0.00019	
N	500	T	100	Time	   0.46971	B max error	   0.00020	
N	500	T	100	Time	   0.47554	B max error	   0.00021	
N	500	T	100	Time	   0.47545	B max error	   0.00021	
N	1000	T	12	Time	  19.66215	B max error	   0.00000	
N	1000	T	12	Time	  17.72683	B max error	   0.00000	
N	1000	T	12	Time	  19.77816	B max error	   0.00000	
N	1000	T	12	Time	  19.79396	B max error	   0.00000	
N	1000	T	12	Time	  19.63391	B max error	   0.00000	
N	1000	T	12	Time	  19.95721	B max error	   0.00000	
N	1000	T	12	Time	  19.50572	B max error	   0.00000	
N	1000	T	12	Time	  19.87820	B max error	   0.00000	
N	1000	T	12	Time	  19.98856	B max error	   0.00000	
N	1000	T	12	Time	  19.60651	B max error	   0.00000	
N	1000	T	12	Time	  19.48881	B max error	   0.00000	
N	1000	T	12	Time	  19.80707	B max error	   0.00000	
N	1000	T	12	Time	  19.74908	B max error	   0.00000	
N	1000	T	12	Time	  19.80461	B max error	   0.00000	
N	1000	T	12	Time	  18.85322	B max error	   0.00000	
N	1000	T	12	Time	  19.40426	B max error	   0.00000	
N	1000	T	12	Time	  19.51187	B max error	   0.00000	
N	1000	T	12	Time	  19.51897	B max error	   0.00000	
N	1000	T	12	Time	  17.44699	B max error	   0.00000	
N	1000	T	12	Time	  19.75240	B max error	   0.00000	
N	1000	T	12	Time	  19.52558	B max error	   0.00000	
N	1000	T	12	Time	  19.79605	B max error	   0.00000	
N	1000	T	12	Time	  19.50045	B max error	   0.00000	
N	1000	T	12	Time	  17.64010	B max error	   0.00000	
N	1000	T	12	Time	  19.76441	B max error	   0.00000	
N	1000	T	12	Time	  19.77803	B max error	   0.00000	
N	1000	T	12	Time	  19.79398	B max error	   0.00000	
N	1000	T	12	Time	  19.67065	B max error	   0.00000	
N	1000	T	12	Time	  19.71792	B max error	   0.00000	
N	1000	T	12	Time	  19.66299	B max error	   0.00000	
N	1000	T	50	Time	   5.30416	B max error	   0.00003	
N	1000	T	50	Time	   5.29431	B max error	   0.00003	
N	1000	T	50	Time	   5.21817	B max error	   0.00003	
N	1000	T	50	Time	   5.29060	B max error	   0.00003	
N	1000	T	50	Time	   5.33531	B max error	   0.00003	
N	1000	T	50	Time	   5.24381	B max error	   0.00003	
N	1000	T	50	Time	   5.31503	B max error	   0.00003	
N	1000	T	50	Time	   5.23735	B max error	   0.00003	
N	1000	T	50	Time	   4.67331	B max error	   0.00003	
N	1000	T	50	Time	   5.20077	B max error	   0.00003	
N	1000	T	50	Time	   4.80608	B max error	   0.00003	
N	1000	T	50	Time	   5.29145	B max error	   0.00003	
N	1000	T	50	Time	   5.29877	B max error	   0.00003	
N	1000	T	50	Time	   5.18523	B max error	   0.00003	
N	1000	T	50	Time	   5.26410	B max error	   0.00003	
N	1000	T	50	Time	   5.25184	B max error	   0.00003	
N	1000	T	50	Time	   5.34840	B max error	   0.00003	
N	1000	T	50	Time	   5.30022	B max error	   0.00003	
N	1000	T	50	Time	   5.27159	B max error	   0.00004	
N	1000	T	50	Time	   5.25025	B max error	   0.00003	
N	1000	T	50	Time	   5.28261	B max error	   0.00003	
N	1000	T	50	Time	   4.81564	B max error	   0.00003	
N	1000	T	50	Time	   5.22761	B max error	   0.00003	
N	1000	T	50	Time	   4.68513	B max error	   0.00003	
N	1000	T	50	Time	   5.17329	B max error	   0.00003	
N	1000	T	50	Time	   5.24201	B max error	   0.00003	
N	1000	T	50	Time	   5.25672	B max error	   0.00003	
N	1000	T	50	Time	   5.25272	B max error	   0.00003	
N	1000	T	50	Time	   5.25987	B max error	   0.00003	
N	1000	T	50	Time	   5.29373	B max error	   0.00003	
N	1000	T	100	Time	   3.01409	B max error	   0.00009	
N	1000	T	100	Time	   2.96153	B max error	   0.00008	
N	1000	T	100	Time	   2.97334	B max error	   0.00008	
N	1000	T	100	Time	   2.96414	B max error	   0.00008	
N	1000	T	100	Time	   2.98100	B max error	   0.00008	
N	1000	T	100	Time	   3.02640	B max error	   0.00008	
N	1000	T	100	Time	   2.98734	B max error	   0.00009	
N	1000	T	100	Time	   2.97244	B max error	   0.00008	
N	1000	T	100	Time	   3.04112	B max error	   0.00009	
N	1000	T	100	Time	   2.97929	B max error	   0.00009	
N	1000	T	100	Time	   2.97870	B max error	   0.00008	
N	1000	T	100	Time	   2.71023	B max error	   0.00008	
N	1000	T	100	Time	   3.02369	B max error	   0.00008	
N	1000	T	100	Time	   2.99421	B max error	   0.00008	
N	1000	T	100	Time	   2.98818	B max error	   0.00008	
N	1000	T	100	Time	   2.94887	B max error	   0.00009	
N	1000	T	100	Time	   2.75385	B max error	   0.00009	
N	1000	T	100	Time	   2.94779	B max error	   0.00008	
N	1000	T	100	Time	   3.00013	B max error	   0.00008	
N	1000	T	100	Time	   2.97615	B max error	   0.00008	
N	1000	T	100	Time	   2.98020	B max error	   0.00009	
N	1000	T	100	Time	   2.98843	B max error	   0.00008	
N	1000	T	100	Time	   2.99124	B max error	   0.00008	
N	1000	T	100	Time	   2.98436	B max error	   0.00008	
N	1000	T	100	Time	   3.00264	B max error	   0.00008	
N	1000	T	100	Time	   3.00668	B max error	   0.00026	
N	1000	T	100	Time	   3.02114	B max error	   0.00008	
N	1000	T	100	Time	   2.96779	B max error	   0.00008	
N	1000	T	100	Time	   2.98418	B max error	   0.00009	
N	1000	T	100	Time	   2.97658	B max error	   0.00008	
